"","pattern","replacement","feature","sentiment"
"18398"," (nicht|nichts|kein|keine|keinen) delinquenz "," NOT_delinquenz "," NOT_delinquenz ",1
"4567"," (nicht|nichts|kein|keine|keinen) delirieren "," NOT_delirieren "," NOT_delirieren ",-1
"4568"," (nicht|nichts|kein|keine|keinen) delirierte "," NOT_delirierte "," NOT_delirierte ",-1
"18399"," (nicht|nichts|kein|keine|keinen) delirium "," NOT_delirium "," NOT_delirium ",1
"4569"," (nicht|nichts|kein|keine|keinen) deliziös "," NOT_deliziös "," NOT_deliziös ",-1
"4570"," (nicht|nichts|kein|keine|keinen) demokratisch "," NOT_demokratisch "," NOT_demokratisch ",-1
"23859"," (nicht|nichts|kein|keine|keinen) demontieren "," NOT_demontieren "," NOT_demontieren ",1
"23860"," (nicht|nichts|kein|keine|keinen) demontierte "," NOT_demontierte "," NOT_demontierte ",1
"23861"," (nicht|nichts|kein|keine|keinen) demoralisieren "," NOT_demoralisieren "," NOT_demoralisieren ",1
"23862"," (nicht|nichts|kein|keine|keinen) demoralisierte "," NOT_demoralisierte "," NOT_demoralisierte ",1
"462"," (nicht|nichts|kein|keine|keinen) demut "," NOT_demut "," NOT_demut ",-1
"23863"," (nicht|nichts|kein|keine|keinen) demütig "," NOT_demütig "," NOT_demütig ",1
"23864"," (nicht|nichts|kein|keine|keinen) demütige "," NOT_demütige "," NOT_demütige ",1
"23865"," (nicht|nichts|kein|keine|keinen) demütigen "," NOT_demütigen "," NOT_demütigen ",1
"23866"," (nicht|nichts|kein|keine|keinen) demütigend "," NOT_demütigend "," NOT_demütigend ",1
"23867"," (nicht|nichts|kein|keine|keinen) demütigest "," NOT_demütigest "," NOT_demütigest ",1
"23868"," (nicht|nichts|kein|keine|keinen) demütiget "," NOT_demütiget "," NOT_demütiget ",1
"23869"," (nicht|nichts|kein|keine|keinen) demütigst "," NOT_demütigst "," NOT_demütigst ",1
"23870"," (nicht|nichts|kein|keine|keinen) demütigt "," NOT_demütigt "," NOT_demütigt ",1
"23871"," (nicht|nichts|kein|keine|keinen) demütigte "," NOT_demütigte "," NOT_demütigte ",1
"23872"," (nicht|nichts|kein|keine|keinen) demütigten "," NOT_demütigten "," NOT_demütigten ",1
"23873"," (nicht|nichts|kein|keine|keinen) demütigtest "," NOT_demütigtest "," NOT_demütigtest ",1
"23874"," (nicht|nichts|kein|keine|keinen) demütigtet "," NOT_demütigtet "," NOT_demütigtet ",1
"18400"," (nicht|nichts|kein|keine|keinen) demütigung "," NOT_demütigung "," NOT_demütigung ",1
"18401"," (nicht|nichts|kein|keine|keinen) demütigungen "," NOT_demütigungen "," NOT_demütigungen ",1
"4571"," (nicht|nichts|kein|keine|keinen) denkbar "," NOT_denkbar "," NOT_denkbar ",-1
"4572"," (nicht|nichts|kein|keine|keinen) denkfähig "," NOT_denkfähig "," NOT_denkfähig ",-1
"23875"," (nicht|nichts|kein|keine|keinen) denkfaul "," NOT_denkfaul "," NOT_denkfaul ",1
"23876"," (nicht|nichts|kein|keine|keinen) denkfaule "," NOT_denkfaule "," NOT_denkfaule ",1
"23877"," (nicht|nichts|kein|keine|keinen) denkfaulem "," NOT_denkfaulem "," NOT_denkfaulem ",1
"23878"," (nicht|nichts|kein|keine|keinen) denkfaulen "," NOT_denkfaulen "," NOT_denkfaulen ",1
"23879"," (nicht|nichts|kein|keine|keinen) denkfauler "," NOT_denkfauler "," NOT_denkfauler ",1
"23880"," (nicht|nichts|kein|keine|keinen) denkfaulere "," NOT_denkfaulere "," NOT_denkfaulere ",1
"23881"," (nicht|nichts|kein|keine|keinen) denkfaulerem "," NOT_denkfaulerem "," NOT_denkfaulerem ",1
"23882"," (nicht|nichts|kein|keine|keinen) denkfauleren "," NOT_denkfauleren "," NOT_denkfauleren ",1
"23883"," (nicht|nichts|kein|keine|keinen) denkfaulerer "," NOT_denkfaulerer "," NOT_denkfaulerer ",1
"23884"," (nicht|nichts|kein|keine|keinen) denkfauleres "," NOT_denkfauleres "," NOT_denkfauleres ",1
"23885"," (nicht|nichts|kein|keine|keinen) denkfaules "," NOT_denkfaules "," NOT_denkfaules ",1
"23886"," (nicht|nichts|kein|keine|keinen) denkfaulst "," NOT_denkfaulst "," NOT_denkfaulst ",1
"23887"," (nicht|nichts|kein|keine|keinen) denkfaulste "," NOT_denkfaulste "," NOT_denkfaulste ",1
"23888"," (nicht|nichts|kein|keine|keinen) denkfaulstem "," NOT_denkfaulstem "," NOT_denkfaulstem ",1
"23889"," (nicht|nichts|kein|keine|keinen) denkfaulsten "," NOT_denkfaulsten "," NOT_denkfaulsten ",1
"23890"," (nicht|nichts|kein|keine|keinen) denkfaulster "," NOT_denkfaulster "," NOT_denkfaulster ",1
"23891"," (nicht|nichts|kein|keine|keinen) denkfaulstes "," NOT_denkfaulstes "," NOT_denkfaulstes ",1
"18402"," (nicht|nichts|kein|keine|keinen) denkfehler "," NOT_denkfehler "," NOT_denkfehler ",1
"18403"," (nicht|nichts|kein|keine|keinen) denkfehlern "," NOT_denkfehlern "," NOT_denkfehlern ",1
"18404"," (nicht|nichts|kein|keine|keinen) denkfehlers "," NOT_denkfehlers "," NOT_denkfehlers ",1
"18405"," (nicht|nichts|kein|keine|keinen) denkpause "," NOT_denkpause "," NOT_denkpause ",1
"18406"," (nicht|nichts|kein|keine|keinen) denkschrift "," NOT_denkschrift "," NOT_denkschrift ",1
"4573"," (nicht|nichts|kein|keine|keinen) denkwürdig "," NOT_denkwürdig "," NOT_denkwürdig ",-1
"4574"," (nicht|nichts|kein|keine|keinen) denkwürdige "," NOT_denkwürdige "," NOT_denkwürdige ",-1
"4575"," (nicht|nichts|kein|keine|keinen) denkwürdigem "," NOT_denkwürdigem "," NOT_denkwürdigem ",-1
"4576"," (nicht|nichts|kein|keine|keinen) denkwürdigen "," NOT_denkwürdigen "," NOT_denkwürdigen ",-1
"4577"," (nicht|nichts|kein|keine|keinen) denkwürdiger "," NOT_denkwürdiger "," NOT_denkwürdiger ",-1
"4578"," (nicht|nichts|kein|keine|keinen) denkwürdigere "," NOT_denkwürdigere "," NOT_denkwürdigere ",-1
"4579"," (nicht|nichts|kein|keine|keinen) denkwürdigerem "," NOT_denkwürdigerem "," NOT_denkwürdigerem ",-1
"4580"," (nicht|nichts|kein|keine|keinen) denkwürdigeren "," NOT_denkwürdigeren "," NOT_denkwürdigeren ",-1
"4581"," (nicht|nichts|kein|keine|keinen) denkwürdigerer "," NOT_denkwürdigerer "," NOT_denkwürdigerer ",-1
"4582"," (nicht|nichts|kein|keine|keinen) denkwürdigeres "," NOT_denkwürdigeres "," NOT_denkwürdigeres ",-1
"4583"," (nicht|nichts|kein|keine|keinen) denkwürdiges "," NOT_denkwürdiges "," NOT_denkwürdiges ",-1
"4584"," (nicht|nichts|kein|keine|keinen) denkwürdigst "," NOT_denkwürdigst "," NOT_denkwürdigst ",-1
"4585"," (nicht|nichts|kein|keine|keinen) denkwürdigste "," NOT_denkwürdigste "," NOT_denkwürdigste ",-1
"4586"," (nicht|nichts|kein|keine|keinen) denkwürdigstem "," NOT_denkwürdigstem "," NOT_denkwürdigstem ",-1
"4587"," (nicht|nichts|kein|keine|keinen) denkwürdigsten "," NOT_denkwürdigsten "," NOT_denkwürdigsten ",-1
"4588"," (nicht|nichts|kein|keine|keinen) denkwürdigster "," NOT_denkwürdigster "," NOT_denkwürdigster ",-1
"4589"," (nicht|nichts|kein|keine|keinen) denkwürdigstes "," NOT_denkwürdigstes "," NOT_denkwürdigstes ",-1
"18407"," (nicht|nichts|kein|keine|keinen) depp "," NOT_depp "," NOT_depp ",1
"18408"," (nicht|nichts|kein|keine|keinen) depression "," NOT_depression "," NOT_depression ",1
"18409"," (nicht|nichts|kein|keine|keinen) depressionen "," NOT_depressionen "," NOT_depressionen ",1
"23892"," (nicht|nichts|kein|keine|keinen) depressiv "," NOT_depressiv "," NOT_depressiv ",1
"23893"," (nicht|nichts|kein|keine|keinen) depressive "," NOT_depressive "," NOT_depressive ",1
"23894"," (nicht|nichts|kein|keine|keinen) depressivem "," NOT_depressivem "," NOT_depressivem ",1
"23895"," (nicht|nichts|kein|keine|keinen) depressiven "," NOT_depressiven "," NOT_depressiven ",1
"23896"," (nicht|nichts|kein|keine|keinen) depressiver "," NOT_depressiver "," NOT_depressiver ",1
"23897"," (nicht|nichts|kein|keine|keinen) depressivere "," NOT_depressivere "," NOT_depressivere ",1
"23898"," (nicht|nichts|kein|keine|keinen) depressiverem "," NOT_depressiverem "," NOT_depressiverem ",1
"23899"," (nicht|nichts|kein|keine|keinen) depressiveren "," NOT_depressiveren "," NOT_depressiveren ",1
"23900"," (nicht|nichts|kein|keine|keinen) depressiverer "," NOT_depressiverer "," NOT_depressiverer ",1
"23901"," (nicht|nichts|kein|keine|keinen) depressiveres "," NOT_depressiveres "," NOT_depressiveres ",1
"23902"," (nicht|nichts|kein|keine|keinen) depressives "," NOT_depressives "," NOT_depressives ",1
"23903"," (nicht|nichts|kein|keine|keinen) depressivst "," NOT_depressivst "," NOT_depressivst ",1
"23904"," (nicht|nichts|kein|keine|keinen) depressivste "," NOT_depressivste "," NOT_depressivste ",1
"23905"," (nicht|nichts|kein|keine|keinen) depressivstem "," NOT_depressivstem "," NOT_depressivstem ",1
"23906"," (nicht|nichts|kein|keine|keinen) depressivsten "," NOT_depressivsten "," NOT_depressivsten ",1
"23907"," (nicht|nichts|kein|keine|keinen) depressivster "," NOT_depressivster "," NOT_depressivster ",1
"23908"," (nicht|nichts|kein|keine|keinen) depressivstes "," NOT_depressivstes "," NOT_depressivstes ",1
"23909"," (nicht|nichts|kein|keine|keinen) deprimierend "," NOT_deprimierend "," NOT_deprimierend ",1
"23910"," (nicht|nichts|kein|keine|keinen) deprimiert "," NOT_deprimiert "," NOT_deprimiert ",1
"18410"," (nicht|nichts|kein|keine|keinen) desaster "," NOT_desaster "," NOT_desaster ",1
"18411"," (nicht|nichts|kein|keine|keinen) desastern "," NOT_desastern "," NOT_desastern ",1
"18412"," (nicht|nichts|kein|keine|keinen) desasters "," NOT_desasters "," NOT_desasters ",1
"23911"," (nicht|nichts|kein|keine|keinen) desaströs "," NOT_desaströs "," NOT_desaströs ",1
"18413"," (nicht|nichts|kein|keine|keinen) desertion "," NOT_desertion "," NOT_desertion ",1
"23912"," (nicht|nichts|kein|keine|keinen) desillusionieren "," NOT_desillusionieren "," NOT_desillusionieren ",1
"23913"," (nicht|nichts|kein|keine|keinen) desillusioniert "," NOT_desillusioniert "," NOT_desillusioniert ",1
"18414"," (nicht|nichts|kein|keine|keinen) desinteresse "," NOT_desinteresse "," NOT_desinteresse ",1
"18415"," (nicht|nichts|kein|keine|keinen) desinteresses "," NOT_desinteresses "," NOT_desinteresses ",1
"23914"," (nicht|nichts|kein|keine|keinen) desinteressiert "," NOT_desinteressiert "," NOT_desinteressiert ",1
"23915"," (nicht|nichts|kein|keine|keinen) desinteressierte "," NOT_desinteressierte "," NOT_desinteressierte ",1
"23916"," (nicht|nichts|kein|keine|keinen) desinteressiertem "," NOT_desinteressiertem "," NOT_desinteressiertem ",1
"23917"," (nicht|nichts|kein|keine|keinen) desinteressierten "," NOT_desinteressierten "," NOT_desinteressierten ",1
"23918"," (nicht|nichts|kein|keine|keinen) desinteressierter "," NOT_desinteressierter "," NOT_desinteressierter ",1
"23919"," (nicht|nichts|kein|keine|keinen) desinteressiertere "," NOT_desinteressiertere "," NOT_desinteressiertere ",1
"23920"," (nicht|nichts|kein|keine|keinen) desinteressierterem "," NOT_desinteressierterem "," NOT_desinteressierterem ",1
"23921"," (nicht|nichts|kein|keine|keinen) desinteressierteren "," NOT_desinteressierteren "," NOT_desinteressierteren ",1
"23922"," (nicht|nichts|kein|keine|keinen) desinteressierterer "," NOT_desinteressierterer "," NOT_desinteressierterer ",1
"23923"," (nicht|nichts|kein|keine|keinen) desinteressierteres "," NOT_desinteressierteres "," NOT_desinteressierteres ",1
"23924"," (nicht|nichts|kein|keine|keinen) desinteressiertes "," NOT_desinteressiertes "," NOT_desinteressiertes ",1
"23925"," (nicht|nichts|kein|keine|keinen) desinteressiertst "," NOT_desinteressiertst "," NOT_desinteressiertst ",1
"23926"," (nicht|nichts|kein|keine|keinen) desinteressiertste "," NOT_desinteressiertste "," NOT_desinteressiertste ",1
"23927"," (nicht|nichts|kein|keine|keinen) desinteressiertstem "," NOT_desinteressiertstem "," NOT_desinteressiertstem ",1
"23928"," (nicht|nichts|kein|keine|keinen) desinteressiertsten "," NOT_desinteressiertsten "," NOT_desinteressiertsten ",1
"23929"," (nicht|nichts|kein|keine|keinen) desinteressiertster "," NOT_desinteressiertster "," NOT_desinteressiertster ",1
"23930"," (nicht|nichts|kein|keine|keinen) desinteressiertstes "," NOT_desinteressiertstes "," NOT_desinteressiertstes ",1
"23931"," (nicht|nichts|kein|keine|keinen) desolat "," NOT_desolat "," NOT_desolat ",1
"23932"," (nicht|nichts|kein|keine|keinen) desolate "," NOT_desolate "," NOT_desolate ",1
"23933"," (nicht|nichts|kein|keine|keinen) desolatem "," NOT_desolatem "," NOT_desolatem ",1
"23934"," (nicht|nichts|kein|keine|keinen) desolaten "," NOT_desolaten "," NOT_desolaten ",1
"23935"," (nicht|nichts|kein|keine|keinen) desolater "," NOT_desolater "," NOT_desolater ",1
"23936"," (nicht|nichts|kein|keine|keinen) desolatere "," NOT_desolatere "," NOT_desolatere ",1
"23937"," (nicht|nichts|kein|keine|keinen) desolaterem "," NOT_desolaterem "," NOT_desolaterem ",1
"23938"," (nicht|nichts|kein|keine|keinen) desolateren "," NOT_desolateren "," NOT_desolateren ",1
"23939"," (nicht|nichts|kein|keine|keinen) desolaterer "," NOT_desolaterer "," NOT_desolaterer ",1
"23940"," (nicht|nichts|kein|keine|keinen) desolateres "," NOT_desolateres "," NOT_desolateres ",1
"23941"," (nicht|nichts|kein|keine|keinen) desolates "," NOT_desolates "," NOT_desolates ",1
"23942"," (nicht|nichts|kein|keine|keinen) desolatest "," NOT_desolatest "," NOT_desolatest ",1
"23943"," (nicht|nichts|kein|keine|keinen) desolateste "," NOT_desolateste "," NOT_desolateste ",1
"23944"," (nicht|nichts|kein|keine|keinen) desolatestem "," NOT_desolatestem "," NOT_desolatestem ",1
"23945"," (nicht|nichts|kein|keine|keinen) desolatesten "," NOT_desolatesten "," NOT_desolatesten ",1
"23946"," (nicht|nichts|kein|keine|keinen) desolatester "," NOT_desolatester "," NOT_desolatester ",1
"23947"," (nicht|nichts|kein|keine|keinen) desolatestes "," NOT_desolatestes "," NOT_desolatestes ",1
"23948"," (nicht|nichts|kein|keine|keinen) desorganisiert "," NOT_desorganisiert "," NOT_desorganisiert ",1
"23949"," (nicht|nichts|kein|keine|keinen) desorientieren "," NOT_desorientieren "," NOT_desorientieren ",1
"23950"," (nicht|nichts|kein|keine|keinen) desorientierte "," NOT_desorientierte "," NOT_desorientierte ",1
"23951"," (nicht|nichts|kein|keine|keinen) despektierlich "," NOT_despektierlich "," NOT_despektierlich ",1
"18416"," (nicht|nichts|kein|keine|keinen) despot "," NOT_despot "," NOT_despot ",1
"18417"," (nicht|nichts|kein|keine|keinen) despotie "," NOT_despotie "," NOT_despotie ",1
"23952"," (nicht|nichts|kein|keine|keinen) despotisch "," NOT_despotisch "," NOT_despotisch ",1
"18418"," (nicht|nichts|kein|keine|keinen) despotismus "," NOT_despotismus "," NOT_despotismus ",1
"464"," (nicht|nichts|kein|keine|keinen) dessert "," NOT_dessert "," NOT_dessert ",-1
"18419"," (nicht|nichts|kein|keine|keinen) destabilisierung "," NOT_destabilisierung "," NOT_destabilisierung ",1
"18420"," (nicht|nichts|kein|keine|keinen) destruktion "," NOT_destruktion "," NOT_destruktion ",1
"23953"," (nicht|nichts|kein|keine|keinen) destruktiv "," NOT_destruktiv "," NOT_destruktiv ",1
"23954"," (nicht|nichts|kein|keine|keinen) destruktive "," NOT_destruktive "," NOT_destruktive ",1
"23955"," (nicht|nichts|kein|keine|keinen) destruktivem "," NOT_destruktivem "," NOT_destruktivem ",1
"23956"," (nicht|nichts|kein|keine|keinen) destruktiven "," NOT_destruktiven "," NOT_destruktiven ",1
"23957"," (nicht|nichts|kein|keine|keinen) destruktiver "," NOT_destruktiver "," NOT_destruktiver ",1
"23958"," (nicht|nichts|kein|keine|keinen) destruktivere "," NOT_destruktivere "," NOT_destruktivere ",1
"23959"," (nicht|nichts|kein|keine|keinen) destruktiverem "," NOT_destruktiverem "," NOT_destruktiverem ",1
"23960"," (nicht|nichts|kein|keine|keinen) destruktiveren "," NOT_destruktiveren "," NOT_destruktiveren ",1
"23961"," (nicht|nichts|kein|keine|keinen) destruktiverer "," NOT_destruktiverer "," NOT_destruktiverer ",1
"23962"," (nicht|nichts|kein|keine|keinen) destruktiveres "," NOT_destruktiveres "," NOT_destruktiveres ",1
"23963"," (nicht|nichts|kein|keine|keinen) destruktives "," NOT_destruktives "," NOT_destruktives ",1
"23964"," (nicht|nichts|kein|keine|keinen) destruktivst "," NOT_destruktivst "," NOT_destruktivst ",1
"23965"," (nicht|nichts|kein|keine|keinen) destruktivste "," NOT_destruktivste "," NOT_destruktivste ",1
"23966"," (nicht|nichts|kein|keine|keinen) destruktivstem "," NOT_destruktivstem "," NOT_destruktivstem ",1
"23967"," (nicht|nichts|kein|keine|keinen) destruktivsten "," NOT_destruktivsten "," NOT_destruktivsten ",1
"23968"," (nicht|nichts|kein|keine|keinen) destruktivster "," NOT_destruktivster "," NOT_destruktivster ",1
"23969"," (nicht|nichts|kein|keine|keinen) destruktivstes "," NOT_destruktivstes "," NOT_destruktivstes ",1
"4590"," (nicht|nichts|kein|keine|keinen) detailliert "," NOT_detailliert "," NOT_detailliert ",-1
"4591"," (nicht|nichts|kein|keine|keinen) detaillierte "," NOT_detaillierte "," NOT_detaillierte ",-1
"4592"," (nicht|nichts|kein|keine|keinen) detailliertem "," NOT_detailliertem "," NOT_detailliertem ",-1
"4593"," (nicht|nichts|kein|keine|keinen) detaillierten "," NOT_detaillierten "," NOT_detaillierten ",-1
"4594"," (nicht|nichts|kein|keine|keinen) detaillierter "," NOT_detaillierter "," NOT_detaillierter ",-1
"4595"," (nicht|nichts|kein|keine|keinen) detailliertere "," NOT_detailliertere "," NOT_detailliertere ",-1
"4596"," (nicht|nichts|kein|keine|keinen) detaillierterem "," NOT_detaillierterem "," NOT_detaillierterem ",-1
"4597"," (nicht|nichts|kein|keine|keinen) detaillierteren "," NOT_detaillierteren "," NOT_detaillierteren ",-1
"4598"," (nicht|nichts|kein|keine|keinen) detaillierterer "," NOT_detaillierterer "," NOT_detaillierterer ",-1
"4599"," (nicht|nichts|kein|keine|keinen) detaillierteres "," NOT_detaillierteres "," NOT_detaillierteres ",-1
"4600"," (nicht|nichts|kein|keine|keinen) detailliertes "," NOT_detailliertes "," NOT_detailliertes ",-1
"4601"," (nicht|nichts|kein|keine|keinen) detailliertest "," NOT_detailliertest "," NOT_detailliertest ",-1
"4602"," (nicht|nichts|kein|keine|keinen) detaillierteste "," NOT_detaillierteste "," NOT_detaillierteste ",-1
"4603"," (nicht|nichts|kein|keine|keinen) detailliertestem "," NOT_detailliertestem "," NOT_detailliertestem ",-1
"4604"," (nicht|nichts|kein|keine|keinen) detailliertesten "," NOT_detailliertesten "," NOT_detailliertesten ",-1
"4605"," (nicht|nichts|kein|keine|keinen) detailliertester "," NOT_detailliertester "," NOT_detailliertester ",-1
"4606"," (nicht|nichts|kein|keine|keinen) detailliertestes "," NOT_detailliertestes "," NOT_detailliertestes ",-1
"18421"," (nicht|nichts|kein|keine|keinen) detonation "," NOT_detonation "," NOT_detonation ",1
"18422"," (nicht|nichts|kein|keine|keinen) deutelei "," NOT_deutelei "," NOT_deutelei ",1
"4607"," (nicht|nichts|kein|keine|keinen) deutlich "," NOT_deutlich "," NOT_deutlich ",-1
"4608"," (nicht|nichts|kein|keine|keinen) deutlicher "," NOT_deutlicher "," NOT_deutlicher ",-1
"465"," (nicht|nichts|kein|keine|keinen) deutlichkeit "," NOT_deutlichkeit "," NOT_deutlichkeit ",-1
"23970"," (nicht|nichts|kein|keine|keinen) devot "," NOT_devot "," NOT_devot ",1
"4609"," (nicht|nichts|kein|keine|keinen) dezent "," NOT_dezent "," NOT_dezent ",-1
"23972"," (nicht|nichts|kein|keine|keinen) dezimier "," NOT_dezimier "," NOT_dezimier ",1
"23973"," (nicht|nichts|kein|keine|keinen) dezimiere "," NOT_dezimiere "," NOT_dezimiere ",1
"23974"," (nicht|nichts|kein|keine|keinen) dezimieren "," NOT_dezimieren "," NOT_dezimieren ",1
"23975"," (nicht|nichts|kein|keine|keinen) dezimierest "," NOT_dezimierest "," NOT_dezimierest ",1
"23976"," (nicht|nichts|kein|keine|keinen) dezimieret "," NOT_dezimieret "," NOT_dezimieret ",1
"23977"," (nicht|nichts|kein|keine|keinen) dezimierst "," NOT_dezimierst "," NOT_dezimierst ",1
"23978"," (nicht|nichts|kein|keine|keinen) dezimiert "," NOT_dezimiert "," NOT_dezimiert ",1
"23979"," (nicht|nichts|kein|keine|keinen) dezimierte "," NOT_dezimierte "," NOT_dezimierte ",1
"23980"," (nicht|nichts|kein|keine|keinen) dezimierten "," NOT_dezimierten "," NOT_dezimierten ",1
"23981"," (nicht|nichts|kein|keine|keinen) dezimiertest "," NOT_dezimiertest "," NOT_dezimiertest ",1
"23982"," (nicht|nichts|kein|keine|keinen) dezimiertet "," NOT_dezimiertet "," NOT_dezimiertet ",1
"18423"," (nicht|nichts|kein|keine|keinen) dezimierung "," NOT_dezimierung "," NOT_dezimierung ",1
"18424"," (nicht|nichts|kein|keine|keinen) dezimierungen "," NOT_dezimierungen "," NOT_dezimierungen ",1
"23983"," (nicht|nichts|kein|keine|keinen) diabolisch "," NOT_diabolisch "," NOT_diabolisch ",1
